"raw_row_number","date","time","location","county_name","subject_age","subject_race","subject_sex","type","violation","speed","posted_speed","vehicle_color","vehicle_make","vehicle_model","vehicle_type","vehicle_registration_state","vehicle_year","raw_RACE","Dark"
4733415,2014-10-09,19H 33M 0S,"ST RTE 104 WB ACCESS RD AT SENECA|104|2 - STATE","Monroe County",55,"black","male","vehicular","UNLICENSED OPERATOR",NA,NA,"rd - red","chev",NA,"1 - passenger","NY",1999,"- - BLACK",0
4734073,2014-10-13,19H 45M 0S,"I-84|84|1 - INTERSTATE","Orange County",24,"white","male","vehicular","INSUFF TURN SIG - LESS THAN 100'",NA,NA,"gy - grey","merz",NA,"v - van","NY",2013,"- - WHITE",0
4734148,2014-11-16,19H 50M 0S,"ST HWY 162|162|2 - STATE","Montgomery County",19,"white","male","vehicular","SPEED OVER 55 ZONE",70,55,"rd - red","chev",NA,"1 - passenger","NY",1999,"- - WHITE",1
4734370,2014-11-24,19H 0M 0S,"NSP W/B W/OF EXIT 36|NSPK|9 - PARKWAY","Nassau County",24,"other","male","vehicular","UNLICENSED OPERATOR",NA,NA,"bk - black","merz",NA,"1 - passenger","NY",2005,"- - OTHER",1
4735205,2014-11-08,19H 7M 0S,"ST RTE 332|332|2 - STATE","Ontario County",25,"white","male","vehicular","CONSUMPTION/ALCOHOL IN MOTR VEHICLE",NA,NA,"gr - green","toyt",NA,"1 - passenger","NY",1988,"- - WHITE",1
4735566,2014-11-23,19H 10M 0S,"STATE ROUTE 9|9|2 - STATE","Saratoga County",33,"asian/pacific islander","male","vehicular","FAILED TO CHANGE ADDRESS/REGISTRATION",NA,NA,"bk - black","hond",NA,"1 - passenger","TX",2013,"- - ASIAN - EAST INDIAN",1
4735674,2014-11-16,19H 6M 0S,"I-87|87|1 - INTERSTATE","Saratoga County",29,"white","female","vehicular","SPEED IN ZONE",80,65,"bl - blue","niss",NA,"1 - passenger","NY",2008,"- - WHITE",1
4735700,2014-10-30,19H 20M 0S,"ST HWY 12|12|2 - STATE","Chenango County",22,"white","male","vehicular","SPEED OVER 55 ZONE/RADAR",73,55,"rd - red","dodg",NA,"1 - passenger","NY",2008,"- - WHITE",0
4735999,2014-10-21,19H 45M 0S,NA,"St Lawrence County",47,"white","male","vehicular","FAILTED TO YLD RT-OF-WAY TO PEDESTRIAN/CROSSWALK",NA,NA,"bl - blue","suba",NA,"1 - passenger","NY",2004,"- - WHITE",0
4736326,2014-11-30,19H 58M 0S,"I-95 S/B|95|1 - INTERSTATE","Westchester County",36,"hispanic","male","vehicular","UNLICENSED OPERATOR",NA,NA,"gy - grey","volk",NA,"1 - passenger","CT",2003,"- - HISPANIC",1
4736381,2014-10-31,19H 5M 0S,NA,"Onondaga County",34,"white","male","vehicular","NO/INSUFFICIENT TAIL LAMPS",NA,NA,"rd - red","chev",NA,"1 - passenger","NY",2006,"- - WHITE",0
4736761,2014-10-14,19H 38M 0S,"ALBANY POST ROAD|9A|2 - STATE","Westchester County",24,"white","male","vehicular","DROVE ACROSS HAZARD MARKING",NA,NA,"bk - black","hond",NA,"1 - passenger","NY",1998,"- - WHITE",0
4737038,2014-10-27,19H 22M 0S,"I 290 W/B|290|2 - STATE","Erie County",48,"white","female","vehicular","SPEED OVER 55 ZONE",78,55,"bl - blue","lndr",NA,"1 - passenger","NY",2011,"- - WHITE",0
4737411,2014-10-11,19H 7M 0S,"STATE ROUTE 441|441|2 - STATE","Wayne County",46,"white","female","vehicular","NO LIGHT DRV SIDE",NA,NA,"tn - tan","hond",NA,"1 - passenger","NY",2006,"- - WHITE",0
4737427,2014-10-16,19H 41M 0S,"PIP S/B|PIPK|9 - PARKWAY","Rockland County",20,"black","male","vehicular","SPEED IN ZONE",60,50,"tn - tan","niss",NA,"1 - passenger","NY",2000,"- - BLACK",0
4737858,2014-10-09,19H 57M 0S,"I-95, S/B|95|1 - INTERSTATE","Westchester County",32,"asian/pacific islander","male","vehicular","SPEED OVER 55 ZONE",74,55,"bk - black","toyt",NA,"1 - passenger","NY",2014,"- - ASIAN - EAST INDIAN",0
4738424,2014-10-26,19H 56M 0S,"STATE HIGHWAY 320|320|2 - STATE","Chenango County",28,"white","female","vehicular","NO/INADEQUATE LIGHTS",NA,NA,"bk - black","bmw",NA,"1 - passenger","NY",2006,"- - WHITE",0
4738755,2014-11-29,19H 58M 0S,"ST RT 17M|17M|2 - STATE","Orange County",29,"hispanic","male","vehicular","NO/INADEQUATE PLATE LAMPS",NA,NA,"wh - white","pont",NA,"1 - passenger","NY",1998,"- - HISPANIC",1
4738802,2014-10-30,19H 15M 0S,NA,"Clinton County",21,"white","male","vehicular","UNINSPECTED MOTOR VEHICLE",NA,NA,"bl - blue","ymcl",NA,"3 - motorcycle",NA,2005,"- - WHITE",0
4738919,2014-10-30,19H 50M 0S,"I-90|90|1 - INTERSTATE","Oneida County",28,"white","male","vehicular","SPEED IN ZONE",80,65,"gy - grey","suba",NA,"1 - passenger","CT",2013,"- - WHITE",0
4739211,2014-10-24,19H 10M 0S,"I-87 S/B EXIT 15|87|1 - INTERSTATE","Saratoga County",23,"black","male","vehicular","SPEED IN ZONE",82,65,"tn - tan","lexs",NA,"1 - passenger","NY",1996,"- - BLACK",0
4739299,2014-10-10,19H 22M 0S,"ST-219|219|2 - STATE","Cattaraugus County",36,"white","male","vehicular","NO/INADEQUATE LIGHTS - PASS. SIDE",NA,NA,"gy - grey","chev",NA,"1 - passenger","PA",2009,"- - WHITE",0
4739530,2014-11-02,19H 9M 0S,"NSP E/B AT EXIT 28|NSPK|9 - PARKWAY","Nassau County",23,"other","female","vehicular","SPEED OVER 55 ZONE",80,55,"tn - tan","hond",NA,"1 - passenger","NY",2001,"- - OTHER",0
4739552,2014-11-21,19H 46M 0S,"I-490 E/BB|490|1 - INTERSTATE","Monroe County",21,"white","male","vehicular","NO/INADEQUATE LIGHTS",NA,NA,"bk - black","chev",NA,"1 - passenger","NY",2006,"- - WHITE",1
4739686,2014-11-16,19H 45M 0S,"NYS THRUWAY I-87|87|1 - INTERSTATE","Albany County",18,"white","male","vehicular","SIDEWINGS/SIDEWINDOWS/NON/TRASNPRNT",NA,NA,"bk - black","chev",NA,"p - pick-up truck","NY",2011,"- - WHITE",1
4739795,2014-10-19,19H 20M 0S,"TRANSIT ROAD|78|2 - STATE","Erie County",47,"black","male","vehicular","FAILED TO USE DESIGNATED LANE",NA,NA,"bk - black","toyt",NA,"1 - passenger","NJ",2014,"- - BLACK",0
4739984,2014-10-07,19H 25M 0S,NA,"Westchester County",22,"white","male","vehicular","MOVED FROM LANE UNSAFELY",NA,NA,"wh - white","dodg",NA,"1 - passenger","NY",2010,"- - WHITE",0
4740054,2014-10-11,19H 55M 0S,"87NB|87|1 - INTERSTATE","Greene County",55,"black","male","vehicular","NO/INADEQUATE LIGHTS",NA,NA,"gy - grey","hond",NA,"1 - passenger","NY",2009,"- - BLACK",0
4740499,2014-11-07,19H 40M 0S,"W MAIN ST|417|5 - VILLAGE","Cattaraugus County",22,"white","female","vehicular","UNLICENSED OPERATOR (EXP LICENSE)",NA,NA,"gy - grey","buic",NA,"1 - passenger","NY",2001,"- - WHITE",1
4740605,2014-10-13,19H 29M 0S,NA,"Cayuga County",36,"white","female","vehicular","FLD/NOTIFY DMV CHANGE OF ADDRESS",NA,NA,"gr - green","ford",NA,"1 - passenger","NY",2013,"- - WHITE",0
4741205,2014-10-18,19H 48M 0S,"DUTCHESS TURNPIKE|44|2 - STATE","Dutchess County",29,"white","female","vehicular","NO/INADEQUATE LIGHTS",NA,NA,"rd - red","toyt",NA,"1 - passenger","NY",2008,"- - WHITE",0
4741296,2014-11-05,19H 45M 0S,NA,"Westchester County",35,"white","female","vehicular","LEAVING/SCENE PERSONAL INJURY ACC.",NA,NA,"gy - grey","chry",NA,"1 - passenger","NY",2006,"- - WHITE",0
4741783,2014-10-11,19H 27M 0S,"87NB|87|1 - INTERSTATE","Greene County",24,"white","male","vehicular","UNLICENSED OPERATOR",NA,NA,"bl - blue","ford",NA,"1 - passenger","NY",2007,"- - WHITE",0
4742223,2014-10-16,19H 11M 0S,"PIP S/B|PIPK|9 - PARKWAY","Rockland County",25,"asian/pacific islander","male","vehicular","DROVE ACROSS HAZARD MARKING",NA,NA,"gy - grey","saa",NA,"1 - passenger","NY",2001,"- - ASIAN - EAST INDIAN",0
4742224,2014-11-08,19H 35M 0S,"LIE EXIT 69|495|1 - INTERSTATE","Suffolk County",34,"black","male","vehicular","OPERATING WITHOUT INSURANCE",NA,NA,"gy - grey","buic",NA,"1 - passenger","NY",2009,"- - BLACK",1
4742639,2014-10-25,19H 40M 0S,"I-90|90|1 - INTERSTATE","Onondaga County",24,"black","female","vehicular","AGGRAVATED UNLIC OP 3RD (MISD)",NA,NA,"gr - green","chev",NA,"1 - passenger","NY",2003,"- - BLACK",0
4742888,2014-11-26,19H 45M 0S,NA,"Broome County",30,"white","female","vehicular","AGGRAVATED UNLIC OP 3RD (MISD)",NA,NA,"gy - grey","strn",NA,"1 - passenger","NY",2007,"- - WHITE",1
4743031,2014-10-14,19H 9M 0S,"SR 458|458|2 - STATE","Franklin County",43,"white","male","vehicular","NO DISTINCTIVE PLATE (IN REAR)",NA,NA,"gr - green","chev",NA,"p - pick-up truck",NA,1996,"- - WHITE",0
4743300,2014-10-11,19H 22M 0S,"ST-13|13|2 - STATE","Tompkins County",55,"white","male","vehicular","NO/INADEQUATE LIGHTS",NA,NA,"gr - green","ford",NA,"1 - passenger","NY",2004,"- - WHITE",0
4743454,2014-11-28,19H 1M 0S,NA,"Jefferson County",38,"white","male","vehicular","NO/INADEQUATE LIGHTS (FRONT LEFT)",NA,NA,"gy - grey","kia",NA,"1 - passenger","NY",2006,"- - WHITE",1
4744276,2014-10-03,19H 57M 0S,"9|9|2 - STATE","Dutchess County",33,"white","female","vehicular","NO/INADEQUATE LIGHTS",NA,NA,"wh - white","ford",NA,"1 - passenger","NH",2002,"- - WHITE",0
4744885,2014-10-10,19H 43M 0S,"I-90 EAST|90|1 - INTERSTATE","Erie County",21,"white","female","vehicular","SPEED OVER 55 ZONE",73,55,"rd - red","hyun",NA,"1 - passenger",NA,2009,"- - WHITE",0
4745139,2014-10-14,19H 10M 0S,"STATE ROUTE 17B|17B|2 - STATE","Sullivan County",65,"white","female","vehicular","NO/INADEQUATE LIGHTS",NA,NA,"gr - green","merc",NA,"1 - passenger","NY",2000,"- - WHITE",0
4745278,2014-10-30,19H 15M 0S,NA,"Clinton County",21,"white","male","vehicular","INSUFFICIENT LIGHTS",NA,NA,"bl - blue","ymcl",NA,"3 - motorcycle",NA,2005,"- - WHITE",0
4745283,2014-10-02,19H 25M 0S,"I-90|90|1 - INTERSTATE","Ontario County",39,"asian/pacific islander","male","vehicular","SPEED IN ZONE",85,65,"gy - grey","lexs",NA,"1 - passenger","NJ",2013,"- - ASIAN - EAST INDIAN",0
4745793,2014-10-03,19H 45M 0S,"SR11 S/B|11|2 - STATE","St Lawrence County",34,"white","male","vehicular","INSUFFICIENT TAIL LAMP- DRIV",NA,NA,"bk - black","quali",NA,"9 - all others","NY",2007,"- - WHITE",0
4746139,2014-10-16,19H 19M 0S,"I-490 WB|490|1 - INTERSTATE","Monroe County",19,"white","male","vehicular","SPEED OVER 55 ZONE",70,55,"bl - blue","ford",NA,"1 - passenger","FL",2000,"- - WHITE",0
4746394,2014-11-06,19H 0M 0S,"WSP N/B HICKS BEND|WSPK|9 - PARKWAY","Nassau County",23,"white","female","vehicular","SPEED NOT REASONABLE & PRUDENT",NA,NA,"rd - red","niss",NA,"1 - passenger","NY",2003,"- - WHITE",0
4746549,2014-11-11,19H 58M 0S,"INTERSTATE 84|84|1 - INTERSTATE","Orange County",22,"black","male","vehicular","SIDEWINGS/SIDEWINDOWS/NON/TRASNPRNT",NA,NA,"bk - black","volv",NA,"1 - passenger","NY",2001,"- - BLACK",1
4747191,2014-10-06,19H 25M 0S,"I-95 NB MPM 6.5|95|1 - INTERSTATE","Westchester County",22,"hispanic","male","vehicular","FOLLOWING TOO CLOSELY",NA,NA,"bl - blue","chev",NA,"1 - passenger","NY",2001,"- - HISPANIC",0
4747381,2014-11-11,19H 8M 0S,"CR-57 AT PINE HOLLOW DR|57|3 - COUNTY","Onondaga County",32,"white","male","vehicular","IMPROPER/NO SIGNAL",NA,NA,"rd - red","ford",NA,"p - pick-up truck","NY",2001,"- - WHITE",1
4747403,2014-11-23,19H 54M 0S,"SR9|9|2 - STATE","Saratoga County",32,"other","male","vehicular","NO/INADEQUATE LIGHTS",NA,NA,"tn - tan","hond",NA,"1 - passenger","FL",2004,"- - OTHER",1
4747497,2014-10-29,19H 49M 0S,NA,"Niagara County",56,"white","male","vehicular","NO SEAT BELT",NA,NA,"gy - grey","gmc",NA,"1 - passenger","NY",2013,"- - WHITE",0
4748662,2014-11-13,19H 47M 0S,"STATE RTE 31|31|2 - STATE","Madison County",23,"black","male","vehicular","NO/INADEQUATE PLATE LAMPS",NA,NA,"gy - grey","bmw",NA,"1 - passenger","NY",2003,"- - BLACK",1
4749205,2014-11-06,19H 48M 0S,"I-90E|90|1 - INTERSTATE","Albany County",42,"white","female","vehicular","NO/INADEQUATE LIGHTS",NA,NA,"bl - blue","hond",NA,"1 - passenger","NY",2005,"- - WHITE",0
4749252,2014-10-12,19H 5M 0S,NA,"Essex County",49,"other","male","vehicular","SPEED IN ZONE",45,30,"rd - red","hyun",NA,"1 - passenger","RI",2014,"- - OTHER",0
4749352,2014-10-14,19H 14M 0S,"SR 8|8|2 - STATE","Otsego County",49,"white","female","vehicular","NO/INADEQUATE PLATE LAMPS",NA,NA,"bl - blue","hyun",NA,"1 - passenger","NY",2008,"- - WHITE",0
4750307,2014-10-09,19H 7M 0S,"NYS THRUWAY SOUTHBOUND|90|1 - INTERSTATE","Albany County",40,"other","female","vehicular","NO STOPPING/STANDING/PARKING ON HIGHWAY",NA,NA,"gy - grey","toyt",NA,"1 - passenger",NA,NA,"- - OTHER",0
4750361,2014-10-29,19H 8M 0S,"I-86|86|1 - INTERSTATE","Steuben County",23,"white","male","vehicular","SPEED IN ZONE",83,65,"gl - gold","strn",NA,"1 - passenger","NY",1998,"- - WHITE",0
4751186,2014-10-11,19H 45M 0S,"SR-342|342|2 - STATE","Jefferson County",46,"white","male","vehicular","CONSUMPTION/ALCOHOL IN MOTR VEHICLE",NA,NA,"wh - white","kia",NA,"1 - passenger","NY",2003,"- - WHITE",0
4751432,2014-11-25,19H 41M 0S,"STATE ROUTE 17/EAST|17|2 - STATE","Broome County",56,"white","female","vehicular","NO/INADEQUATE LIGHTS",NA,NA,"gy - grey","suba",NA,"1 - passenger","NY",2004,"- - WHITE",1
4751594,2014-10-05,19H 41M 0S,"NYS THRUWAY|87|1 - INTERSTATE","Albany County",21,"white","male","vehicular","SPEED IN ZONE",85,65,"wh - white","toyt",NA,"1 - passenger","NY",2010,"- - WHITE",0
4751619,2014-11-11,19H 52M 0S,NA,"Onondaga County",23,"white","male","vehicular","SPEED IN ZONE",55,35,"gy - grey","niss",NA,"1 - passenger","NY",2014,"- - WHITE",1
4753144,2014-10-27,19H 50M 0S,"SR 26|26|2 - STATE","Broome County",22,"white","male","vehicular","NO/INADEQUATE PLATE LAMPS",NA,NA,"rd - red","ford",NA,"1 - passenger","KS",1995,"- - WHITE",0
4753298,2014-11-20,19H 53M 0S,"ST-27 WEST W/O EX63|27|2 - STATE","Suffolk County",48,"white","female","vehicular","SPEED OVER 55 ZONE",73,55,"bl - blue","hyun",NA,"1 - passenger","NY",2013,"- - WHITE",1
4753737,2014-10-19,19H 46M 0S,"SR 16|16|2 - STATE","Cattaraugus County",52,"white","male","vehicular","SPEED IN ZONE",60,45,"gy - grey","ford",NA,"5 - truck","NY",2008,"- - WHITE",0
4753839,2014-11-01,19H 40M 0S,"ROUTE 243|243|2 - STATE","Allegany County",72,"white","male","vehicular","DRIV'G W/.08 OF 1% OR  MORE OF ALC (MISD)",NA,NA,"rd - red","chev",NA,"p - pick-up truck","NY",2003,"- - WHITE",0
4754039,2014-11-01,19H 0M 0S,NA,"Madison County",32,"white","male","vehicular","INADEQUATE/NO MUFFLER",NA,NA,"bl - blue","volk",NA,"1 - passenger","NY",2004,"- - WHITE",0
4754062,2014-11-22,19H 30M 0S,"COUNTY ROUTE 10|10|3 - COUNTY","St Lawrence County",35,"white","female","vehicular","UNINSPECTED MOTOR VEHICLE/ OCTOBER 2014",NA,NA,"rd - red","kia",NA,"1 - passenger","NY",2013,"- - WHITE",1
4754497,2014-10-30,19H 57M 0S,"SR 19|19|2 - STATE","Allegany County",58,"white","male","vehicular","NO/INADEQUATE LIGHTS",NA,NA,"rd - red","pont",NA,"1 - passenger","NY",2009,"- - WHITE",0
4754992,2014-11-20,19H 11M 0S,"SR 56|56|2 - STATE","St Lawrence County",45,"white","male","vehicular","NO/INADEQUATE LIGHTS",NA,NA,"gr - green","ford",NA,"p - pick-up truck","NY",2003,"- - WHITE",1
4755174,2014-11-25,19H 58M 0S,"STATE ROUTE 9H|9H|2 - STATE","Columbia County",24,"hispanic","male","vehicular","NO/INADEQUATE LIGHTS",NA,NA,"gr - green","kia",NA,"1 - passenger","NY",2004,"- - HISPANIC",1
4755303,2014-11-30,19H 3M 0S,"ST RT 7|7|2 - STATE","Rensselaer County",51,"white","male","vehicular","SPEED IN ZONE",55,45,"bk - black","audi",NA,"1 - passenger","NJ",2010,"- - WHITE",1
4755479,2014-10-06,19H 52M 0S,"S. TRANSIT RD|78|2 - STATE","Niagara County",19,"white","male","vehicular","SPEED IN ZONE",60,45,"gy - grey","pont",NA,"1 - passenger","NY",2001,"- - WHITE",0
4755730,2014-11-27,19H 59M 0S,"87NB|87|1 - INTERSTATE","Greene County",40,"white","male","vehicular","SPEED IN ZONE",70,65,"bk - black","ford",NA,"1 - passenger","NY",2005,"- - WHITE",1
4755753,2014-10-28,19H 0M 0S,"INNERLOOP|940T|2 - STATE","Monroe County",22,"black","male","vehicular","PASSED RED SIGNAL",NA,NA,"bk - black","suzi",NA,"1 - passenger","NY",2006,"- - BLACK",0
4755913,2014-11-11,19H 28M 0S,"WEST MAIN STREET|17C|2 - STATE","Broome County",42,"white","male","vehicular","NO/INADEQUATE LIGHT/DRIVER SIDE",NA,NA,"bk - black","hond",NA,"1 - passenger","NY",2003,"- - WHITE",1
4756047,2014-11-21,19H 29M 0S,NA,"Clinton County",28,"white","male","vehicular","AGGRAVATED UNLIC OP 3RD (MISD)",NA,NA,"gy - grey","chry",NA,"1 - passenger","NY",2001,"- - WHITE",1
4756068,2014-10-12,19H 30M 0S,"HEIFER RD|-|4 - TOWN","Onondaga County",46,"white","female","vehicular","REFUSAL TO TAKE BREATH TEST",NA,NA,"wh - white","humm",NA,"1 - passenger","NY",2007,"- - WHITE",0
4756189,2014-10-01,19H 34M 0S,NA,"Columbia County",50,"white","female","vehicular","IMPROPER OR UNSAFE TURN/WITHOUT SIGNAL",NA,NA,"gy - grey","hond",NA,"1 - passenger","NY",2001,"- - WHITE",0
4756507,2014-11-11,19H 8M 0S,"CR-57 AT PINE HOLLOW DR|57|3 - COUNTY","Onondaga County",32,"white","male","vehicular","DISOBEYED TRAFFIC CONTROL DEVICE",NA,NA,"rd - red","ford",NA,"p - pick-up truck","NY",2001,"- - WHITE",1
4756763,2014-10-07,19H 12M 0S,"STATE HWY 7|7|2 - STATE","Otsego County",20,"white","male","vehicular","NO/INADEQUATE LIGHTS",NA,NA,"gy - grey","ford",NA,"p - pick-up truck","NY",2004,"- - WHITE",0
4756786,2014-11-11,19H 35M 0S,"UPPER FRONT ST|11|2 - STATE","Broome County",52,"white","male","vehicular","NO OPERABLE HEADLAMPS",NA,NA,"rd - red","hyun",NA,"1 - passenger","NY",2006,"- - WHITE",1
4756815,2014-11-02,19H 45M 0S,"STATE ROUTE 12|12|2 - STATE","Oneida County",33,"white","female","vehicular","SPEED OVER 55 ZONE",71,55,"gl - gold","ford",NA,"v - van","NY",2007,"- - WHITE",0
4757615,2014-11-08,19H 50M 0S,"STATE HIGHWAY 104|104|2 - STATE","Wayne County",35,"white","male","vehicular","SPEED OVER 55 ZONE",70,55,"rd - red","toyt",NA,"1 - passenger","NY",2009,"- - WHITE",1
4758937,2014-10-27,19H 36M 0S,"RT 104|104|2 - STATE","Monroe County",28,"white","female","vehicular","UNINSPECTED MOTOR VEHICLE",NA,NA,"gy - grey","dodg",NA,"1 - passenger","NY",2000,"- - WHITE",0
4759258,2014-10-19,19H 11M 0S,"MONTAUK HIGHWAY E/B W/O BELLOW POND RD|80|3 - COUNTY","Suffolk County",49,"hispanic","male","vehicular","UNLICENSED OPERATOR",NA,NA,"wh - white","chry",NA,"1 - passenger","NY",1997,"- - HISPANIC",0
4759639,2014-11-03,19H 23M 0S,NA,"Saratoga County",56,"white","female","vehicular","FAILED TO USE DESIGNATED LANE",NA,NA,"bk - black","pont",NA,"1 - passenger","NY",2006,"- - WHITE",0
4759655,2014-11-27,19H 42M 0S,"I-87|87|1 - INTERSTATE","Saratoga County",35,"white","male","vehicular","SPEED IN ZONE",86,65,"bl - blue","hyun",NA,"1 - passenger",NA,2009,"- - WHITE",1
4759754,2014-10-02,19H 1M 0S,"STATE HIGHWAY 23|23|2 - STATE","Otsego County",20,"white","male","vehicular","UNLICENSED OPERATOR",NA,NA,"wh - white","audi",NA,"1 - passenger","NY",2003,"- - WHITE",0
4759965,2014-11-02,19H 10M 0S,"S TRANSIT RD|78|2 - STATE","Niagara County",44,"white","male","vehicular","UNINSPECTED MOTOR VEHICLE",NA,NA,"gy - grey","suba",NA,"1 - passenger","NY",2008,"- - WHITE",0
4760209,2014-10-24,19H 38M 0S,"I-90 W/B|90|1 - INTERSTATE","Erie County",23,"white","male","vehicular","SPEED OVER 55 ZONE",74,55,"bk - black","olds",NA,"1 - passenger","NY",1999,"- - WHITE",0
4760216,2014-11-29,19H 30M 0S,"390 SB|390|2 - STATE","Monroe County",22,"white","female","vehicular","OPERATING WITHOUT INSURANCE",NA,NA,"br- brown","hond",NA,"1 - passenger","NY",2010,"- - WHITE",1
4760401,2014-10-14,19H 0M 0S,"SR-30|30|2 - STATE","Franklin County",32,"white","male","vehicular","SPEED OVER 55 ZONE",72,55,"wh - white","ford",NA,"1 - passenger","OH",2010,"- - WHITE",0
4760619,2014-11-10,19H 4M 0S,"TSP|TSPK|9 - PARKWAY","Columbia County",45,"white","male","vehicular","SPEED OVER 55 ZONE",78,55,"gy - grey","toyt",NA,"1 - passenger","NY",2011,"- - WHITE",1
4760778,2014-10-23,19H 35M 0S,"ST RT 20|20|2 - STATE","Columbia County",20,"white","male","vehicular","INADEQUATE/NO MUFFLER",NA,NA,"bl - blue","jeep",NA,"1 - passenger","NY",2004,"- - WHITE",0
4760817,2014-11-19,19H 30M 0S,"STATE ROUTE 9|9|2 - STATE","Dutchess County",26,"white","female","vehicular","UNINSPECTED MOTOR VEHICLE",NA,NA,"gy - grey","hond",NA,"1 - passenger","NY",1999,"- - WHITE",1
4761206,2014-11-07,19H 47M 0S,"INTERSTATE 87 SOUTHBOUND|87|1 - INTERSTATE","Warren County",24,"white","male","vehicular","FAILED TO USE DESIGNATED LANE",NA,NA,"bk - black","suco",NA,"6 - truck/tractor","NY",2014,"- - WHITE",1
4761717,2014-11-22,19H 28M 0S,"SR 209|209|2 - STATE","Ulster County",40,"white","female","vehicular","SPEED OVER 55 ZONE",80,55,"bk - black","merz",NA,"1 - passenger","NJ",2014,"- - WHITE",1
4761754,2014-11-24,19H 9M 0S,"BRIDGE STREET @ CITY HALL PLACE|-|6 - CITY","Clinton County",29,"white","male","vehicular","FLD TO STOP @ STOP SIGN",NA,NA,"rd - red","jeep",NA,"1 - passenger","NY",2009,"- - WHITE",1
4761892,2014-10-07,19H 53M 0S,"SR 438|438|2 - STATE","Erie County",26,"white","male","vehicular","OBSTRUCTED PLATE",NA,NA,"gy - grey","volk",NA,"1 - passenger","NY",2005,"- - WHITE",0
4762017,2014-11-06,19H 40M 0S,NA,"Dutchess County",22,"white","male","vehicular","MOVED FROM LANE UNSAFELY",NA,NA,"gr - green","hond",NA,"1 - passenger","NY",1999,"- - WHITE",0
4762103,2014-10-12,19H 54M 0S,"I-87|87|1 - INTERSTATE","Albany County",50,"white","male","vehicular","IMPROPER/NO SIGNAL",NA,NA,"wh - white","lndr",NA,"1 - passenger","NY",2014,"- - WHITE",0
4762175,2014-11-22,19H 15M 0S,"I-87 N|87|1 - INTERSTATE","Westchester County",45,"white","male","vehicular","NO/INADEQUATE PLATE LAMPS",NA,NA,"bk - black","pont",NA,"1 - passenger","NY",2004,"- - WHITE",1
4762332,2014-11-22,19H 21M 0S,"SSP WB EO 19|SSPK|9 - PARKWAY","Nassau County",37,"black","male","vehicular","UNLICENSED OPERATOR",NA,NA,"gy - grey","toyt",NA,"1 - passenger","NY",2009,"- - BLACK",1
4762336,2014-10-23,19H 58M 0S,"STATE ROUTE 223 EAST|223|2 - STATE","Chemung County",34,"white","female","vehicular","NO/INADEQUATE LIGHTS",NA,NA,"mr - maroon","hyun",NA,"1 - passenger","NY",2007,"- - WHITE",0
4762494,2014-11-01,19H 8M 0S,"SR-3|3|2 - STATE","Oswego County",47,"white","male","vehicular","UNLICENSED OPERATOR - SUSP 03/05/14 FAIL TO ANS",NA,NA,"gy - grey","niss",NA,"1 - passenger","NY",2013,"- - WHITE",0
4762512,2014-11-21,19H 52M 0S,"SR 21 NB|21|2 - STATE","Wayne County",29,"white","male","vehicular","SPEED IN ZONE",62,45,"wh - white","pont",NA,"1 - passenger","NY",1994,"- - WHITE",1
4762730,2014-11-18,19H 16M 0S,NA,"Steuben County",39,"black","male","vehicular","UNINSPECTED MOTOR VEHICLE EXPIRED 8/14",NA,NA,"bk - black","jeep",NA,"1 - passenger","NY",2012,"- - BLACK",1
